"API_StateNumber","StateName","API_CountyNumber","CountyName"
18,"MAINE",215,"LINCOLN OFFSHORE"
18,"MAINE",223,"SAGADAHOC OFFSHORE"
18,"MAINE",229,"WASHINGTON OFFSHORE"
18,"MAINE",231,"YORK OFFSHORE"
19,"MARYLAND",1,"ALLEGANY"
19,"MARYLAND",3,"ANNE ARUNDEL"
19,"MARYLAND",5,"BALTIMORE"
19,"MARYLAND",7,"BALTIMORE CITY"
19,"MARYLAND",9,"CALVERT"
19,"MARYLAND",11,"CAROLINE"
19,"MARYLAND",13,"CARROLL"
19,"MARYLAND",15,"CECIL"
19,"MARYLAND",17,"CHARLES"
19,"MARYLAND",19,"DORCHESTER"
19,"MARYLAND",21,"FREDERICK"
19,"MARYLAND",23,"GARRETT"
19,"MARYLAND",25,"HARFORD"
19,"MARYLAND",27,"HOWARD"
19,"MARYLAND",29,"KENT"
19,"MARYLAND",31,"MONTGOMERY"
19,"MARYLAND",33,"PRINCE GEORGE'S"
19,"MARYLAND",35,"QUEEN ANNE'S"
19,"MARYLAND",37,"ST. MARY'S"
19,"MARYLAND",39,"SOMERSET"
19,"MARYLAND",41,"TALBOT"
19,"MARYLAND",43,"WASHINGTON"
19,"MARYLAND",45,"WICOMICO"
19,"MARYLAND",47,"WORCESTER"
19,"MARYLAND",117,"CHINCOTEAGUE"
19,"MARYLAND",125,"BALTIMORE RISE"
19,"MARYLAND",247,"WORCESTER OFFSHORE"
20,"MASSACHUSETTS",1,"BARNSTABLE"
20,"MASSACHUSETTS",3,"BERKSHIRE"
20,"MASSACHUSETTS",5,"BRISTOL"
20,"MASSACHUSETTS",7,"DUKES"
20,"MASSACHUSETTS",9,"ESSEX"
20,"MASSACHUSETTS",11,"FRANKLIN"
20,"MASSACHUSETTS",13,"HAMPDEN"
20,"MASSACHUSETTS",15,"HAMPSHIRE"
20,"MASSACHUSETTS",17,"MIDDLESEX"
20,"MASSACHUSETTS",19,"NANTUCKET"
20,"MASSACHUSETTS",21,"NORFOLK"
20,"MASSACHUSETTS",23,"PLYMOUTH"
20,"MASSACHUSETTS",25,"SUFFOLK"
20,"MASSACHUSETTS",27,"WORCESTER"
20,"MASSACHUSETTS",129,"HARTFORD"
20,"MASSACHUSETTS",135,"PROVIDENCE"
20,"MASSACHUSETTS",136,"BOSTON"
20,"MASSACHUSETTS",142,"CASHES LEDGE"
20,"MASSACHUSETTS",147,"GEORGES BANK"
20,"MASSACHUSETTS",152,"FUNDIAN RISE"
20,"MASSACHUSETTS",201,"BARNSTABLE OFFSHORE"
20,"MASSACHUSETTS",205,"BRISTOL OFFSHORE"
20,"MASSACHUSETTS",207,"DUKES OFFSHORE"
20,"MASSACHUSETTS",209,"ESSEX OFFSHORE"
20,"MASSACHUSETTS",219,"NANTUCKET OFFSHORE"
20,"MASSACHUSETTS",221,"NORFOLK OFFSHORE"
20,"MASSACHUSETTS",223,"PLYMOUTH OFFSHORE"
20,"MASSACHUSETTS",225,"SUFFOLK OFFSHORE"
21,"MICHIGAN",1,"ALCONA"
21,"MICHIGAN",3,"ALGER"
21,"MICHIGAN",5,"ALLEGAN"
21,"MICHIGAN",7,"ALPENA"
21,"MICHIGAN",9,"ANTRIM"
21,"MICHIGAN",11,"ARENAC"
21,"MICHIGAN",13,"BARAGA"
21,"MICHIGAN",15,"BARRY"
21,"MICHIGAN",17,"BAY"
21,"MICHIGAN",19,"BENZIE"
21,"MICHIGAN",21,"BERRIEN"
21,"MICHIGAN",23,"BRANCH"
21,"MICHIGAN",25,"CALHOUN"
21,"MICHIGAN",27,"CASS"
21,"MICHIGAN",29,"CHARLEVOIX"
21,"MICHIGAN",31,"CHEBOYGAN"
21,"MICHIGAN",33,"CHIPPEWA"
21,"MICHIGAN",35,"CLARE"
21,"MICHIGAN",37,"CLINTON"
21,"MICHIGAN",39,"CRAWFORD"
21,"MICHIGAN",41,"DELTA"
21,"MICHIGAN",43,"DICKINSON"
21,"MICHIGAN",45,"EATON"
21,"MICHIGAN",47,"EMMET"
21,"MICHIGAN",49,"GENESEE"
21,"MICHIGAN",51,"GLADWIN"
21,"MICHIGAN",53,"GOGEBIC"
21,"MICHIGAN",55,"GRAND TRAVERSE"
21,"MICHIGAN",57,"GRATIOT"
21,"MICHIGAN",59,"HILLSDALE"
21,"MICHIGAN",61,"HOUGHTON"
21,"MICHIGAN",63,"HURON"
21,"MICHIGAN",65,"INGHAM"
21,"MICHIGAN",67,"IONIA"
21,"MICHIGAN",69,"IOSCO"
21,"MICHIGAN",71,"IRON"
21,"MICHIGAN",73,"ISABELLA"
21,"MICHIGAN",75,"JACKSON"
21,"MICHIGAN",77,"KALAMAZOO"
21,"MICHIGAN",79,"KALKASKA"
21,"MICHIGAN",81,"KENT"
21,"MICHIGAN",83,"KEWEENAW"
21,"MICHIGAN",85,"LAKE"
21,"MICHIGAN",87,"LAPEER"
21,"MICHIGAN",89,"LEELANAU"
21,"MICHIGAN",91,"LENAWEE"
21,"MICHIGAN",93,"LIVINGSTON"
21,"MICHIGAN",95,"LUCE"
21,"MICHIGAN",97,"MACKINAC"
21,"MICHIGAN",99,"MACOMB"
21,"MICHIGAN",101,"MANISTEE"
21,"MICHIGAN",103,"MARQUETTE"
21,"MICHIGAN",105,"MASON"
21,"MICHIGAN",107,"MECOSTA"
21,"MICHIGAN",109,"MENOMINEE"
21,"MICHIGAN",111,"MIDLAND"
21,"MICHIGAN",113,"MISSAUKEE"
21,"MICHIGAN",115,"MONROE"
21,"MICHIGAN",117,"MONTCALM"
21,"MICHIGAN",119,"MONTMORENCY"
21,"MICHIGAN",121,"MUSKEGON"
21,"MICHIGAN",123,"NEWAYGO"
21,"MICHIGAN",125,"OAKLAND"
21,"MICHIGAN",127,"OCEANA"
21,"MICHIGAN",129,"OGEMAW"
21,"MICHIGAN",131,"ONTONAGON"
21,"MICHIGAN",133,"OSCEOLA"
21,"MICHIGAN",135,"OSCODA"
21,"MICHIGAN",137,"OTSEGO"
21,"MICHIGAN",139,"OTTAWA"
21,"MICHIGAN",141,"PRESQUE ISLE"
21,"MICHIGAN",143,"ROSCOMMON"
21,"MICHIGAN",145,"SAGINAW"
21,"MICHIGAN",147,"ST. CLAIR"
21,"MICHIGAN",149,"ST. JOSEPH"
21,"MICHIGAN",151,"SANILAC"
21,"MICHIGAN",153,"SCHOOLCRAFT"
21,"MICHIGAN",155,"SHIAWASSEE"
21,"MICHIGAN",157,"TUSCOLA"
21,"MICHIGAN",159,"VAN BUREN"
21,"MICHIGAN",161,"WASHTENAW"
21,"MICHIGAN",163,"WAYNE"
21,"MICHIGAN",165,"WEXFORD"
21,"MICHIGAN",521,"LAKE MICHIGAN"
21,"MICHIGAN",554,"LAKE HURON"
21,"MICHIGAN",556,"LAKE ERIE"
21,"MICHIGAN",558,"LAKE SUPERIOR"
22,"MINNESOTA",1,"AITKIN"
22,"MINNESOTA",3,"ANOKA"
22,"MINNESOTA",5,"BECKER"
22,"MINNESOTA",7,"BELTRAMI"
22,"MINNESOTA",9,"BENTON"
22,"MINNESOTA",11,"BIG STONE"
22,"MINNESOTA",13,"BLUE EARTH"
22,"MINNESOTA",15,"BROWN"
22,"MINNESOTA",17,"CARLTON"
22,"MINNESOTA",19,"CARVER"
22,"MINNESOTA",21,"CASS"
22,"MINNESOTA",23,"CHIPPEWA"
22,"MINNESOTA",25,"CHISAGO"
22,"MINNESOTA",27,"CLAY"
22,"MINNESOTA",29,"CLEARWATER"
22,"MINNESOTA",31,"COOK"
22,"MINNESOTA",33,"COTTONWOOD"
22,"MINNESOTA",35,"CROW WING"
22,"MINNESOTA",37,"DAKOTA"
22,"MINNESOTA",39,"DODGE"
22,"MINNESOTA",41,"DOUGLAS"
22,"MINNESOTA",43,"FARIBAULT"
22,"MINNESOTA",45,"FILLMORE"
22,"MINNESOTA",47,"FREEBORN"
22,"MINNESOTA",49,"GOODHUE"
22,"MINNESOTA",51,"GRANT"
22,"MINNESOTA",53,"HENNEPIN"
22,"MINNESOTA",55,"HOUSTON"
22,"MINNESOTA",57,"HUBBARD"
22,"MINNESOTA",59,"ISANTI"
22,"MINNESOTA",61,"ITASCA"
22,"MINNESOTA",63,"JACKSON"
22,"MINNESOTA",65,"KANABEC"
22,"MINNESOTA",67,"KANDIYOHI"
22,"MINNESOTA",69,"KITTSON"
22,"MINNESOTA",71,"KOOCHICHING"
22,"MINNESOTA",73,"LAC QUI PARLE"
22,"MINNESOTA",75,"LAKE"
22,"MINNESOTA",77,"LAKE OF THE WOODS"
22,"MINNESOTA",79,"LE SUEUR"
22,"MINNESOTA",81,"LINCOLN"
22,"MINNESOTA",83,"LYON"
22,"MINNESOTA",85,"MCLEOD"
22,"MINNESOTA",87,"MAHNOMEN"
22,"MINNESOTA",89,"MARSHALL"
22,"MINNESOTA",91,"MARTIN"
22,"MINNESOTA",93,"MEEKER"
22,"MINNESOTA",95,"MILLE LACS"
22,"MINNESOTA",97,"MORRISON"
22,"MINNESOTA",99,"MOWER"
22,"MINNESOTA",101,"MURRAY"
22,"MINNESOTA",103,"NICOLLET"
22,"MINNESOTA",105,"NOBLES"
22,"MINNESOTA",107,"NORMAN"
22,"MINNESOTA",109,"OLMSTED"
22,"MINNESOTA",111,"OTTER TAIL"
22,"MINNESOTA",113,"PENNINGTON"
22,"MINNESOTA",115,"PINE"
22,"MINNESOTA",117,"PIPESTONE"
22,"MINNESOTA",119,"POLK"
22,"MINNESOTA",121,"POPE"
22,"MINNESOTA",123,"RAMSEY"
22,"MINNESOTA",125,"RED LAKE"
22,"MINNESOTA",127,"REDWOOD"
22,"MINNESOTA",129,"RENVILLE"
22,"MINNESOTA",131,"RICE"
22,"MINNESOTA",133,"ROCK"
22,"MINNESOTA",135,"ROSEAU"
22,"MINNESOTA",137,"ST. LOUIS"
22,"MINNESOTA",139,"SCOTT"
22,"MINNESOTA",141,"SHERBURNE"
22,"MINNESOTA",143,"SIBLEY"
22,"MINNESOTA",145,"STEARNS"
22,"MINNESOTA",147,"STEELE"
22,"MINNESOTA",149,"STEVENS"
22,"MINNESOTA",151,"SWIFT"
22,"MINNESOTA",153,"TODD"
22,"MINNESOTA",155,"TRAVERSE"
22,"MINNESOTA",157,"WABASHA"
22,"MINNESOTA",159,"WADENA"
22,"MINNESOTA",161,"WASECA"
22,"MINNESOTA",163,"WASHINGTON"
22,"MINNESOTA",165,"WATONWAN"
22,"MINNESOTA",167,"WILKIN"
22,"MINNESOTA",169,"WINONA"
22,"MINNESOTA",171,"WRIGHT"
22,"MINNESOTA",173,"YELLOW MEDICINE"
22,"MINNESOTA",522,"LAKE SUPERIOR"
23,"MISSISSIPPI",1,"ADAMS"
23,"MISSISSIPPI",3,"ALCORN"
23,"MISSISSIPPI",5,"AMITE"
23,"MISSISSIPPI",7,"ATTALA"
23,"MISSISSIPPI",9,"BENTON"
23,"MISSISSIPPI",11,"BOLIVAR"
23,"MISSISSIPPI",13,"CALHOUN"
23,"MISSISSIPPI",15,"CARROLL"
23,"MISSISSIPPI",17,"CHICKASAW"
23,"MISSISSIPPI",19,"CHOCTAW"
23,"MISSISSIPPI",21,"CLAIBORNE"
23,"MISSISSIPPI",23,"CLARKE"
23,"MISSISSIPPI",25,"CLAY"
23,"MISSISSIPPI",27,"COAHOMA"
23,"MISSISSIPPI",29,"COPIAH"
23,"MISSISSIPPI",31,"COVINGTON"
23,"MISSISSIPPI",33,"DESOTO"
23,"MISSISSIPPI",35,"FORREST"
23,"MISSISSIPPI",37,"FRANKLIN"
23,"MISSISSIPPI",39,"GEORGE"
23,"MISSISSIPPI",41,"GREENE"
23,"MISSISSIPPI",43,"GRENADA"
23,"MISSISSIPPI",45,"HANCOCK"
23,"MISSISSIPPI",47,"HARRISON"
23,"MISSISSIPPI",49,"HINDS"
23,"MISSISSIPPI",51,"HOLMES"
23,"MISSISSIPPI",53,"HUMPHREYS"
23,"MISSISSIPPI",55,"ISSAQUENA"
23,"MISSISSIPPI",57,"ITAWAMBA"
23,"MISSISSIPPI",59,"JACKSON"
23,"MISSISSIPPI",61,"JASPER"
23,"MISSISSIPPI",63,"JEFFERSON"
23,"MISSISSIPPI",65,"JEFFERSON DAVIS"
23,"MISSISSIPPI",67,"JONES"
23,"MISSISSIPPI",69,"KEMPER"
23,"MISSISSIPPI",71,"LAFAYETTE"
23,"MISSISSIPPI",73,"LAMAR"
23,"MISSISSIPPI",75,"LAUDERDALE"
23,"MISSISSIPPI",77,"LAWRENCE"
23,"MISSISSIPPI",79,"LEAKE"
23,"MISSISSIPPI",81,"LEE"
23,"MISSISSIPPI",83,"LEFLORE"
23,"MISSISSIPPI",85,"LINCOLN"
23,"MISSISSIPPI",87,"LOWNDES"
23,"MISSISSIPPI",89,"MADISON"
23,"MISSISSIPPI",91,"MARION"
23,"MISSISSIPPI",93,"MARSHALL"
23,"MISSISSIPPI",95,"MONROE"
23,"MISSISSIPPI",97,"MONTGOMERY"
23,"MISSISSIPPI",99,"NESHOBA"
23,"MISSISSIPPI",101,"NEWTON"
23,"MISSISSIPPI",103,"NOXUBEE"
23,"MISSISSIPPI",105,"OKTIBBEHA"
23,"MISSISSIPPI",107,"PANOLA"
23,"MISSISSIPPI",109,"PEARL RIVER"
23,"MISSISSIPPI",111,"PERRY"
23,"MISSISSIPPI",113,"PIKE"
23,"MISSISSIPPI",115,"PONTOTOC"
23,"MISSISSIPPI",117,"PRENTISS"
23,"MISSISSIPPI",119,"QUITMAN"
23,"MISSISSIPPI",121,"RANKIN"
23,"MISSISSIPPI",123,"SCOTT"
23,"MISSISSIPPI",125,"SHARKEY"
23,"MISSISSIPPI",127,"SIMPSON"
23,"MISSISSIPPI",129,"SMITH"
23,"MISSISSIPPI",131,"STONE"
23,"MISSISSIPPI",133,"SUNFLOWER"
23,"MISSISSIPPI",135,"TALLAHATCHIE"
23,"MISSISSIPPI",137,"TATE"
23,"MISSISSIPPI",139,"TIPPAH"
23,"MISSISSIPPI",141,"TISHOMINGO"
23,"MISSISSIPPI",143,"TUNICA"
23,"MISSISSIPPI",145,"UNION"
23,"MISSISSIPPI",147,"WALTHALL"
23,"MISSISSIPPI",149,"WARREN"
23,"MISSISSIPPI",151,"WASHINGTON"
23,"MISSISSIPPI",153,"WAYNE"
23,"MISSISSIPPI",155,"WEBSTER"
23,"MISSISSIPPI",157,"WILKINSON"
23,"MISSISSIPPI",159,"WINSTON"
23,"MISSISSIPPI",161,"YALOBUSHA"
23,"MISSISSIPPI",163,"YAZOO"
23,"MISSISSIPPI",245,"HANCOCK OFFSHORE"
23,"MISSISSIPPI",247,"HARRISON OFFSHORE"
23,"MISSISSIPPI",259,"JACKSON OFFSHORE"
24,"MISSOURI",1,"ADAIR"
24,"MISSOURI",3,"ANDREW"
24,"MISSOURI",5,"ATCHISON"
24,"MISSOURI",7,"AUDRAIN"
24,"MISSOURI",9,"BARRY"
24,"MISSOURI",11,"BARTON"
24,"MISSOURI",13,"BATES"
24,"MISSOURI",15,"BENTON"
24,"MISSOURI",17,"BOLLINGER"
24,"MISSOURI",19,"BOONE"
24,"MISSOURI",21,"BUCHANAN"
24,"MISSOURI",23,"BUTLER"
24,"MISSOURI",25,"CALDWELL"
24,"MISSOURI",27,"CALLAWAY"
24,"MISSOURI",29,"CAMDEN"
24,"MISSOURI",31,"CAPE GIRARDEAU"
24,"MISSOURI",33,"CARROLL"
24,"MISSOURI",35,"CARTER"
24,"MISSOURI",37,"CASS"
24,"MISSOURI",39,"CEDAR"
24,"MISSOURI",41,"CHARITON"
24,"MISSOURI",43,"CHRISTIAN"
24,"MISSOURI",45,"CLARK"
24,"MISSOURI",47,"CLAY"
24,"MISSOURI",49,"CLINTON"
24,"MISSOURI",51,"COLE"
24,"MISSOURI",53,"COOPER"
24,"MISSOURI",55,"CRAWFORD"
24,"MISSOURI",57,"DADE"
24,"MISSOURI",59,"DALLAS"
24,"MISSOURI",61,"DAVIESS"
24,"MISSOURI",63,"DEKALB"
24,"MISSOURI",65,"DENT"
24,"MISSOURI",67,"DOUGLAS"
24,"MISSOURI",69,"DUNKLIN"
24,"MISSOURI",71,"FRANKLIN"
24,"MISSOURI",73,"GASCONADE"
24,"MISSOURI",75,"GENTRY"
24,"MISSOURI",77,"GREENE"
24,"MISSOURI",79,"GRUNDY"
24,"MISSOURI",81,"HARRISON"
24,"MISSOURI",83,"HENRY"
24,"MISSOURI",85,"HICKORY"
24,"MISSOURI",87,"HOLT"
24,"MISSOURI",89,"HOWARD"
24,"MISSOURI",91,"HOWELL"
24,"MISSOURI",93,"IRON"
24,"MISSOURI",95,"JACKSON"
24,"MISSOURI",97,"JASPER"
24,"MISSOURI",99,"JEFFERSON"
24,"MISSOURI",101,"JOHNSON"
24,"MISSOURI",103,"KNOX"
24,"MISSOURI",105,"LACLEDE"
24,"MISSOURI",107,"LAFAYETTE"
24,"MISSOURI",109,"LAWRENCE"
24,"MISSOURI",111,"LEWIS"
24,"MISSOURI",113,"LINCOLN"
24,"MISSOURI",115,"LINN"
24,"MISSOURI",117,"LIVINGSTON"
24,"MISSOURI",119,"MCDONALD"
24,"MISSOURI",121,"MACON"
24,"MISSOURI",123,"MADISON"
24,"MISSOURI",125,"MARIES"
24,"MISSOURI",127,"MARION"
24,"MISSOURI",129,"MERCER"
24,"MISSOURI",131,"MILLER"
24,"MISSOURI",133,"MISSISSIPPI"
24,"MISSOURI",135,"MONITEAU"
24,"MISSOURI",137,"MONROE"
24,"MISSOURI",139,"MONTGOMERY"
24,"MISSOURI",141,"MORGAN"
24,"MISSOURI",143,"NEW MADRID"
24,"MISSOURI",145,"NEWTON"
24,"MISSOURI",147,"NODAWAY"
24,"MISSOURI",149,"OREGON"
24,"MISSOURI",151,"OSAGE"
24,"MISSOURI",153,"OZARK"
24,"MISSOURI",155,"PEMISCOT"
24,"MISSOURI",157,"PERRY"
24,"MISSOURI",159,"PETTIS"
24,"MISSOURI",161,"PHELPS"
24,"MISSOURI",163,"PIKE"
24,"MISSOURI",165,"PLATTE"
24,"MISSOURI",167,"POLK"
24,"MISSOURI",169,"PULASKI"
24,"MISSOURI",171,"PUTNAM"
24,"MISSOURI",173,"RALLS"
24,"MISSOURI",175,"RANDOLPH"
24,"MISSOURI",177,"RAY"
24,"MISSOURI",179,"REYNOLDS"
24,"MISSOURI",181,"RIPLEY"
24,"MISSOURI",183,"ST. CHARLES"
24,"MISSOURI",185,"ST. CLAIR"
24,"MISSOURI",187,"ST. FRANCOIS"
24,"MISSOURI",189,"ST. LOUIS"
24,"MISSOURI",191,"ST. LOUIS CITY"
24,"MISSOURI",193,"STE. GENEVIEVE"
24,"MISSOURI",195,"SALINE"
24,"MISSOURI",197,"SCHUYLER"
24,"MISSOURI",199,"SCOTLAND"
24,"MISSOURI",201,"SCOTT"
24,"MISSOURI",203,"SHANNON"
24,"MISSOURI",205,"SHELBY"
24,"MISSOURI",207,"STODDARD"
24,"MISSOURI",209,"STONE"
24,"MISSOURI",211,"SULLIVAN"
24,"MISSOURI",213,"TANEY"
24,"MISSOURI",215,"TEXAS"
24,"MISSOURI",217,"VERNON"
24,"MISSOURI",219,"WARREN"
24,"MISSOURI",221,"WASHINGTON"
24,"MISSOURI",223,"WAYNE"
24,"MISSOURI",225,"WEBSTER"
24,"MISSOURI",227,"WORTH"
24,"MISSOURI",229,"WRIGHT"
25,"MONTANA",1,"BEAVERHEAD"
25,"MONTANA",3,"BIG HORN"
25,"MONTANA",5,"BLAINE"
25,"MONTANA",7,"BROADWATER"
25,"MONTANA",9,"CARBON"
25,"MONTANA",11,"CARTER"
25,"MONTANA",13,"CASCADE"
25,"MONTANA",15,"CHOUTEAU"
25,"MONTANA",17,"CUSTER"
25,"MONTANA",19,"DANIELS"
25,"MONTANA",21,"DAWSON"
25,"MONTANA",23,"DEER LODGE"
25,"MONTANA",25,"FALLON"
25,"MONTANA",27,"FERGUS"
25,"MONTANA",29,"FLATHEAD"
25,"MONTANA",31,"GALLATIN"
25,"MONTANA",33,"GARFIELD"
25,"MONTANA",35,"GLACIER"
25,"MONTANA",37,"GOLDEN VALLEY"
25,"MONTANA",39,"GRANITE"
25,"MONTANA",41,"HILL"
25,"MONTANA",43,"JEFFERSON"
25,"MONTANA",45,"JUDITH BASIN"
25,"MONTANA",47,"LAKE"
25,"MONTANA",49,"LEWIS AND CLARK"
25,"MONTANA",51,"LIBERTY"
25,"MONTANA",53,"LINCOLN"
25,"MONTANA",55,"MCCONE"
25,"MONTANA",57,"MADISON"
25,"MONTANA",59,"MEAGHER"
25,"MONTANA",61,"MINERAL"
25,"MONTANA",63,"MISSOULA"
25,"MONTANA",65,"MUSSELSHELL"
25,"MONTANA",67,"PARK"
25,"MONTANA",69,"PETROLEUM"
25,"MONTANA",71,"PHILLIPS"
25,"MONTANA",73,"PONDERA"
25,"MONTANA",75,"POWDER RIVER"
25,"MONTANA",77,"POWELL"
25,"MONTANA",79,"PRAIRIE"
25,"MONTANA",81,"RAVALLI"
25,"MONTANA",83,"RICHLAND"
25,"MONTANA",85,"ROOSEVELT"
25,"MONTANA",87,"ROSEBUD"
25,"MONTANA",89,"SANDERS"
25,"MONTANA",91,"SHERIDAN"
25,"MONTANA",93,"SILVER BOW"
25,"MONTANA",95,"STILLWATER"
25,"MONTANA",97,"SWEET GRASS"
25,"MONTANA",99,"TETON"
25,"MONTANA",101,"TOOLE"
25,"MONTANA",103,"TREASURE"
25,"MONTANA",105,"VALLEY"
25,"MONTANA",107,"WHEATLAND"
25,"MONTANA",109,"WIBAUX"
25,"MONTANA",111,"YELLOWSTONE"
25,"MONTANA",113,"YELLOWSTONE NATIONAL PARK"
26,"NEBRASKA",1,"ADAMS"
26,"NEBRASKA",3,"ANTELOPE"
26,"NEBRASKA",5,"ARTHUR"
26,"NEBRASKA",7,"BANNER"
26,"NEBRASKA",9,"BLAINE"
26,"NEBRASKA",11,"BOONE"
26,"NEBRASKA",13,"BOX BUTTE"
26,"NEBRASKA",15,"BOYD"
26,"NEBRASKA",17,"BROWN"
26,"NEBRASKA",19,"BUFFALO"
26,"NEBRASKA",21,"BURT"
26,"NEBRASKA",23,"BUTLER"
26,"NEBRASKA",25,"CASS"
26,"NEBRASKA",27,"CEDAR"
26,"NEBRASKA",29,"CHASE"
26,"NEBRASKA",31,"CHERRY"
26,"NEBRASKA",33,"CHEYENNE"
26,"NEBRASKA",35,"CLAY"
26,"NEBRASKA",37,"COLFAX"
26,"NEBRASKA",39,"CUMING"
26,"NEBRASKA",41,"CUSTER"
26,"NEBRASKA",43,"DAKOTA"
26,"NEBRASKA",45,"DAWES"
26,"NEBRASKA",47,"DAWSON"
26,"NEBRASKA",49,"DEUEL"
26,"NEBRASKA",51,"DIXON"
26,"NEBRASKA",53,"DODGE"
26,"NEBRASKA",55,"DOUGLAS"
26,"NEBRASKA",57,"DUNDY"
26,"NEBRASKA",59,"FILLMORE"
26,"NEBRASKA",61,"FRANKLIN"
26,"NEBRASKA",63,"FRONTIER"
26,"NEBRASKA",65,"FURNAS"
26,"NEBRASKA",67,"GAGE"
26,"NEBRASKA",69,"GARDEN"
26,"NEBRASKA",71,"GARFIELD"
26,"NEBRASKA",73,"GOSPER"
26,"NEBRASKA",75,"GRANT"
26,"NEBRASKA",77,"GREELEY"
26,"NEBRASKA",79,"HALL"
26,"NEBRASKA",81,"HAMILTON"
26,"NEBRASKA",83,"HARLAN"
26,"NEBRASKA",85,"HAYES"
26,"NEBRASKA",87,"HITCHCOCK"
26,"NEBRASKA",89,"HOLT"
26,"NEBRASKA",91,"HOOKER"
26,"NEBRASKA",93,"HOWARD"
26,"NEBRASKA",95,"JEFFERSON"
26,"NEBRASKA",97,"JOHNSON"
26,"NEBRASKA",99,"KEARNEY"
26,"NEBRASKA",101,"KEITH"
26,"NEBRASKA",103,"KEYA PAHA"
26,"NEBRASKA",105,"KIMBALL"
26,"NEBRASKA",107,"KNOX"
26,"NEBRASKA",109,"LANCASTER"
26,"NEBRASKA",111,"LINCOLN"
26,"NEBRASKA",113,"LOGAN"
26,"NEBRASKA",115,"LOUP"
26,"NEBRASKA",117,"MCPHERSON"
26,"NEBRASKA",119,"MADISON"
26,"NEBRASKA",121,"MERRICK"
26,"NEBRASKA",123,"MORRILL"
26,"NEBRASKA",125,"NANCE"
26,"NEBRASKA",127,"NEMAHA"
26,"NEBRASKA",129,"NUCKOLLS"
26,"NEBRASKA",131,"OTOE"
26,"NEBRASKA",133,"PAWNEE"
26,"NEBRASKA",135,"PERKINS"
26,"NEBRASKA",137,"PHELPS"
26,"NEBRASKA",139,"PIERCE"
26,"NEBRASKA",141,"PLATTE"
26,"NEBRASKA",143,"POLK"
26,"NEBRASKA",145,"RED WILLOW"
26,"NEBRASKA",147,"RICHARDSON"
26,"NEBRASKA",149,"ROCK"
26,"NEBRASKA",151,"SALINE"
26,"NEBRASKA",153,"SARPY"
26,"NEBRASKA",155,"SAUNDERS"
26,"NEBRASKA",157,"SCOTTS BLUFF"
26,"NEBRASKA",159,"SEWARD"
26,"NEBRASKA",161,"SHERIDAN"
26,"NEBRASKA",163,"SHERMAN"
26,"NEBRASKA",165,"SIOUX"
26,"NEBRASKA",167,"STANTON"
26,"NEBRASKA",169,"THAYER"
26,"NEBRASKA",171,"THOMAS"
26,"NEBRASKA",173,"THURSTON"
26,"NEBRASKA",175,"VALLEY"
26,"NEBRASKA",177,"WASHINGTON"
26,"NEBRASKA",179,"WAYNE"
26,"NEBRASKA",181,"WEBSTER"
26,"NEBRASKA",183,"WHEELER"
26,"NEBRASKA",185,"YORK"
27,"NEVADA",1,"CHURCHILL"
27,"NEVADA",3,"CLARK"
27,"NEVADA",5,"DOUGLAS"
27,"NEVADA",7,"ELKO"
27,"NEVADA",9,"ESMERALDA"
27,"NEVADA",11,"EUREKA"
27,"NEVADA",13,"HUMBOLDT"
27,"NEVADA",15,"LANDER"
27,"NEVADA",17,"LINCOLN"
27,"NEVADA",19,"LYON"
27,"NEVADA",21,"MINERAL"
27,"NEVADA",23,"NYE"
27,"NEVADA",25,"CARSON CITY"
27,"NEVADA",27,"PERSHING"
27,"NEVADA",29,"STOREY"
27,"NEVADA",31,"WASHOE"
27,"NEVADA",33,"WHITE PINE"
28,"NEW HAMPSHIRE",1,"BELKNAP"
28,"NEW HAMPSHIRE",3,"CARROLL"
28,"NEW HAMPSHIRE",5,"CHESHIRE"
28,"NEW HAMPSHIRE",7,"COOS"
28,"NEW HAMPSHIRE",9,"GRAFTON"
28,"NEW HAMPSHIRE",11,"HILLSBOROUGH"
28,"NEW HAMPSHIRE",13,"MERRIMACK"
28,"NEW HAMPSHIRE",15,"ROCKINGHAM"
28,"NEW HAMPSHIRE",17,"STRAFFORD"
28,"NEW HAMPSHIRE",19,"SULLIVAN"
28,"NEW HAMPSHIRE",215,"ROCKINGHAM OFFSHORE"
29,"NEW JERSEY",1,"ATLANTIC"
29,"NEW JERSEY",3,"BERGEN"
29,"NEW JERSEY",5,"BURLINGTON"
29,"NEW JERSEY",7,"CAMDEN"
29,"NEW JERSEY",9,"CAPE MAY"
29,"NEW JERSEY",11,"CUMBERLAND"
29,"NEW JERSEY",13,"ESSEX"
29,"NEW JERSEY",15,"GLOUCESTER"
29,"NEW JERSEY",17,"HUDSON"
29,"NEW JERSEY",19,"HUNTERDON"
29,"NEW JERSEY",21,"MERCER"
29,"NEW JERSEY",23,"MIDDLESEX"
29,"NEW JERSEY",25,"MONMOUTH"
29,"NEW JERSEY",27,"MORRIS"
29,"NEW JERSEY",29,"OCEAN"
29,"NEW JERSEY",31,"PASSAIC"
29,"NEW JERSEY",33,"SALEM"
29,"NEW JERSEY",35,"SOMERSET"
29,"NEW JERSEY",37,"SUSSEX"
29,"NEW JERSEY",39,"UNION"
29,"NEW JERSEY",41,"WARREN"
